13935	28.0517
2982	46.7136
3043	37.2001
1274	26.1381
1028	30.8366
1123	31.9679
1962	34.8114
2893	42.7238
4305	43.9954
2375	29.9368
1014	44.9704
1090	28.6239
1560	28.8462
1890	30.0529
2063	30.2957
3348	30.1971
3252	27.1218
1597	30.2442
1738	30.6099
1931	31.4345
2385	31.0692
1225	37.6327
1239	43.4221
3964	41.8517
1223	38.8389
2882	35.635
1116	36.9176
1629	31.6145
2926	44.6685
1227	33.2518
1190	32.437
1802	36.9589
1394	34.9354
1527	32.22
1801	35.3137
1351	44.9297
1110	37.9279
2855	43.6778
3396	36.4841
1406	20.8393
1487	37.5925
2804	37.1255
1371	38.2203
1340	36.3433
1851	38.0875
1197	32.665
1386	39.3939
1870	41.4439
1067	42.0806
564	30.1418
5968	43.4651
3262	36.0822
2575	42.6796
4903	39.5472
6698	36.1451
4006	39.8402
3717	50.0404
3171	41.3434
4471	39.2306
5098	35.7003
4996	38.5508
3638	35.8164
7123	51.2144
2811	51.6542
3755	32.1704
5698	32.643
2927	41.2709
6900	40.2029
3259	48.4198
2529	48.2009
2745	32.1676
2828	39.3211
3085	34.5867
4336	41.1208
6041	34.1831
6193	43.7752
3603	40.3553
3554	38.6044
2583	34.6496
2924	41.8263
14028	21.8135
2919	39.6369
6000	30.0167
2618	30.3285
2561	41.5463
3365	29.7177
3174	30.1512
3386	30.4784
3190	37.2414
4994	33.6404
2417	48.1175
3593	29.6131
3646	35.8749
3389	35.7923
2234	36.9293
3313	20.0121
3223	33.385
3308	45.4051
2511	33.413
2205	29.2517
1936	32.9545
3660	44.6995
4785	36.0502
2876	55.7024
5000	46.16
2112	46.7803
4705	31.8597
3991	35.4297
2119	40.302
5316	45.7299
6546	34.2194
1391	29.4033
5324	37.7536
4310	53.0626
1385	31.3357
1242	45.1691
2421	38.1247
1019	48.2826
3960	42.4747
1099	50.3185
3259	37.2814
1189	26.7452
1213	36.6035
3527	33.6263
1553	46.7482
2577	41.3271
2270	40.3524
6825	29.978
1733	40.4501
1112	35.5216
3906	34.4854
1143	36.4829
1410	27.5887
2708	36.9645
5061	40.6441
5383	34.2746
7003	32.5146
6860	34.3003
4452	42.9245
2378	48.6964
9865	39.5438
4202	31.5088
50625	36.8099
1250	34.72
1077	26.3695
1226	31.4845
1614	34.6344
1525	30.4918
1110	32.1622
1278	28.3255
1047	36.8672
1301	51.8832
1033	27.1055
1049	28.122
2086	29.1467
2916	34.6022
1105	34.3891
1084	53.5055
1146	33.3333
2451	32.1909
1566	49.4891
2381	46.6191
2094	47.8032
1125	44.8889
1080	44.0741
1060	43.9623
1114	28.9048
1167	44.3016
1127	36.4685
2384	43.9597
1192	26.2584
2793	34.4074
1044	33.8123
1123	43.7222
2217	42.6252
1004	53.6853
1316	46.9605
2383	48.6781
1012	33.498
2575	34.9903
1458	47.9424
1136	35.6514
1040	36.3462
1048	30.2481
1011	41.6419
1114	38.6894
1407	43.9232
1198	30.6344
1962	35.9837
1429	33.5199
2629	35.2225
4222	36.3572
4553	50.1647
1275	44.3137
2381	47.669
3527	46.6119
1101	28.4287
1096	39.5985
1211	35.2601
1260	43.0159
1062	55.5556
2848	39.1152
3129	46.9799
2438	37.6538
2157	32.777
5463	42.5407
2295	42.9194
1625	23.2615
1311	49.6568
1709	30.8953
1713	30.7647
2464	33.3198
1258	43.8792
2956	53.3491
2781	30.5286
2432	29.153
2078	29.2589
1516	29.8153
1793	30.7864
1956	30.6748
1004	30.3785
1195	29.6234
1541	29.8507
1978	29.9292
2999	30.3768
1092	38.7363
1049	31.9352
2259	30.7216
1453	37.0957
1312	29.6494
1869	30.0161
1220	53.1967
2591	29.9112
1737	29.5912
1560	30.5769
2639	30.6177
1970	30.2538
1870	30.4813
1947	29.9435
2113	30.3833
1964	29.7352
1424	29.7051
1575	30.6032
1283	31.021
1843	31.1449
1097	29.7174
1441	29.6322
2286	29.2213
1412	30.5241
2113	30.6673
1899	29.3839
1018	29.3713
1869	32.2097
2114	32.7342
1186	48.5666
2192	29.6989
1121	31.4897
3254	30.7007
1920	32.5
1258	33.2273
1888	31.8856
1461	39.2197
1056	32.6705
2089	29.775
1012	29.9407
1055	29.9526
1944	30.5041
2209	30.2399
1902	29.3375
2841	29.6375
2087	30.9056
1813	29.7849
1195	30.7113
2189	29.5569
1906	30.3778
1678	30.6913
1327	30.1432
1683	30.1842
1643	29.7018
1743	30.0057
1022	30.2348
1818	29.923
1355	29.7417
1159	31.0613
1244	30.4662
1189	30.614
1927	30.1505
1843	28.9202
1998	31.8819
1011	29.9703
1657	29.5112
1130	30.177
1084	30.2583
1295	30.3475
1007	29.0963
2557	29.9179
2113	29.7208
1703	30.828
1315	35.5133
13940	28.8092
1841	33.786
1047	30.086
1240	29.8387
1478	30.6495
2228	30.1167
1133	30.0088
1078	32.0965
1063	36.2183
3206	32.252
2189	30.1508
2293	29.6991
2412	29.4362
1577	29.8034
1036	33.3977
1296	30.1698
2201	29.3503
1355	30.1845
1174	29.3015
2273	29.4325
1785	29.972
1829	31.0005
2637	30.5271
2161	30.4951
1037	29.9904
1452	30.0964
1986	29.5569
1637	29.6274
1704	30.0469
2500	30.04
1082	29.8521
1223	30.2535
1818	29.648
1018	29.5678
1928	30.4461
2196	45.3097
2259	29.8805
2641	30.5945
1241	30.2981
1228	29.5603
1787	30.2182
1786	30.2352
1067	31.5839
1865	30.5094
1221	30.303
1019	30.9127
2269	29.9251
1238	30.6947
1935	30.646
1381	29.8335
2689	30.7549
1408	30.6818
1051	30.1618
2605	30.4415
2335	28.9936
1233	49.635
1550	49.0323
1023	30.1075
1622	30.5179
1546	30.5304
1716	30.2448
1452	30.5785
1252	30.6709
1525	29.8361
1519	30.8756
1891	29.614
2035	29.828
1074	48.5102
1048	52.4809
1040	32.4038
2904	29.7521
1107	30.3523
1645	29.3617
1842	29.6417
2177	30.5007
2307	30.1691
1005	29.6517
1916	29.5407
1075	31.814
1238	29.7254
1895	29.2348
1741	29.2361
2021	30.0841
1037	29.2189
1775	29.4085
1993	29.9548
2823	29.7202
1386	29.6537
2283	30.6176
1038	30.4432
2147	30.2748
1895	31.0818
1482	30.4318
2425	29.8969
1488	30.2419
1323	31.4437
2520	29.4048
1336	29.7904
1091	30.0642
1028	30.7393
1052	28.8023
1380	30.8696
1419	29.6688
1423	29.9368
1630	29.816
2096	30.3912
1055	29.8578
1747	30.0515
1251	30.6954
2363	30.2158
2079	30.4954
2877	30.0313
1544	30.3756
1476	29.878
1062	36.064
2166	30.1477
1856	30.4418
1376	30.7413
1271	30.6845
1558	30.4236
1509	29.9536
2871	49.6691
1813	45.4495
1963	43.0464
1100	47.8182
1238	45.2342
1155	35.3247
3523	54.9815
1829	29.7977
1131	29.8851
1724	31.1485
2389	30.9334
1088	30.7904
1184	30.4054
1843	30.2767
2698	47.7391
1189	52.3129
1129	44.4641
1679	39.1304
1164	29.1237
1238	33.7641
1980	29.8485
1163	31.0404
12848	13.3328
13549	17.2854
1013	53.307
1178	30.0509
1268	46.7666
2505	30.2595
2094	30.086
1637	30.8491
1687	30.8832
1489	30.0873
1093	30.4666
1421	30.753
1253	29.5291
1904	29.7269
1340	29.9254
1492	30.429
1939	30.2218
1573	30.1971
1680	30.4167
1800	29.2778
1326	30.0905
1841	30.0923
3002	30.1466
2822	30.5103
1042	30.1344
2132	30.0657
2287	30.4329
1049	30.7912
2322	29.5004
1792	29.5201
1115	44.2152
3076	51.723
1027	30.0876
1425	30.6667
1015	30.0493
3347	42.934
1098	38.4335
1556	30.6555
1933	29.643
2945	51.8506
2751	30.0981
1185	30.4641
1051	31.0181
1529	30.412
1747	30.1088
1708	30.3279
2765	29.2224
2237	29.7273
1211	29.3972
1830	30.4372
1209	30.6865
1871	30.465
1161	30.3187
2109	29.7771
1063	30.762
2126	30.1035
1031	59.3598
1623	56.1306
1769	52.1198
1057	29.2337
1284	30.4517
2044	29.0117
1184	54.223
2366	54.8605
1309	40.5653
2825	45.4867
1432	31.9134
1046	30.6883
13234	21.2936
3024	38.4259
1078	46.2894
3275	52.3359
3478	54.5428
1175	54.9787
2814	53.1272
2317	54.5533
1178	53.9898
2220	30.991
1510	30
1037	29.4118
1260	45
2372	49.9157
1200	45.8333
1186	55.6492
2420	26.157
1595	30.8464
1135	29.6916
2834	51.6231
2284	55.0788
5832	54.784
1235	54.0891
2068	44.971
1102	40.3811
1086	39.3186
2937	46.7143
1257	53.3811
3926	51.299
1315	51.2548
12187	17.8141
1534	47.3272
2289	30.0131
1145	40.6114
2844	54.7117
2833	55.1006
2355	55.7537
4515	51.6279
2060	29.6117
1008	54.2659
1265	55.415
3553	38.3057
3984	52.3343
2282	53.8124
1269	41.844
1306	54.441
3290	53.4954
1158	55.4404
2318	54.7023
1173	54.0494
1184	55.5743
1100	58.9091
1161	57.9673
2139	52.1272
11522	10.6405
1798	30.2002
1159	56.5142
1109	54.193
1212	54.6205
1053	56.1254
1208	51.9868
1153	57.242
1071	56.676
5057	55.092
1402	55.2782
2475	49.2929
2635	55.1423
1310	54.5038
5555	54.2034
1586	57.1879
2413	53.6262
2846	53.8651
1271	37.4508
1301	46.1952
2463	41.0475
1281	55.3474
1294	51.6229
4072	52.0383
1134	52.0282
1084	56.5498
1361	53.3431
1112	59.6223
1556	31.0411
1326	25.8673
13394	28.6098
1803	38.4359
1636	36.3692
2603	37.8794
1181	41.9136
2223	55.9154
2671	54.8858
1058	29.8677
2686	36.2621
1112	30.5755
5387	49.8608
1710	33.9181
13108	24.8169
2247	29.595
3921	29.7883
2210	30.2715
2379	38.5036
5232	39.6789
3582	30.1508
4085	52.7785
3730	47.6944
2357	54.6457
9368	54.494
4013	56.4166
3059	54.5276
2353	43.4764
2819	48.8471
3100	55.9032
4012	56.1815
2996	42.1228
3602	49.6391
2964	29.892
1868	29.5503
2439	29.5203
3123	29.7791
2829	30.152
3913	35.0371
2009	30.7118
3473	54.535
3941	29.7386
1936	29.6488
3603	53.7608
1916	36.2213
4395	54.8578
3745	55.968
1903	50.8671
3775	54.8079
2750	29.7818
2328	29.3814
2910	55.8419
3065	54.6166
2830	36.1484
4879	44.5378
4917	36.4653
1903	30.0578
3498	29.8742
3201	29.9594
1237	43.9774
1186	39.9663
1297	36.4688
1101	37.148
1459	35.2296
3213	39.7448
2688	38.6905
1284	40.1869
1282	40.4056
2815	35.8437
1947	39.9076
1134	44.4444
1001	41.2587
1155	43.2035
2565	35.7115
2473	36.7165
1035	43.0918
1751	41.8047
2303	45.2019
2799	37.7635
3537	39.6381
1049	33.2698
2508	41.9059
5984	38.369
1683	38.3838
1020	41.1765
1303	32.2333
2762	38.1245
1116	37.3656
2521	32.6061
1260	43.254
1144	38.8112
1033	41.3359
1063	43.4619
1268	37.776
3375	44.4444
1224	42.7288
2477	38.5143
1086	37.1087
1485	32.1886
1109	34.1749
3077	43.5164
1222	46.072
1142	48.7741
1029	41.8853
1775	46.0282
1041	38.4246
1126	40.3197
1032	39.7287
2005	37.606
1129	29.0523
1192	38.5906
1152	44.7917
1443	40.7484
1106	42.3146
1073	38.3038
1690	41.3018
1712	40.1869
3502	42.5757
1060	47.6415
1059	35.3163
2642	37.4338
1224	37.5817
1619	35.2069
1890	37.037
1766	37.5425
1064	39.9436
1155	32.5541
1159	31.8378
1118	37.4776
1195	38.3264
1148	38.5017
3102	40.4578
1056	38.2576
3173	38.8906
1010	40.297
1110	43.7838
2522	33.8224
1019	43.3759
1166	45.1115
1961	35.5431
1271	32.7301
1027	33.0088
1393	39.1242
1162	45.0947
1054	36.3378
1297	35.9291
1166	40.8233
2342	40.3074
1218	46.6338
1147	42.1099
1056	33.5227
2836	30.9591
1063	37.7234
1136	32.7465
1356	40.2655
1087	42.2263
1322	39.2587
1169	45.0813
1176	46.2585
1139	44.0737
1075	37.3023
3499	37.4678
1360	40.2206
1330	36.7669
1068	40.6367
1241	43.3521
1042	44.1459
1863	45.4106
1270	46.9291
1158	37.7375
2899	45.9124
1116	41.7563
1333	41.7104
1304	41.7945
1683	42.246
2096	37.4523
1098	33.2423
1012	37.6482
1010	29.3069
3046	46.1589
1010	44.2574
3154	53.012
1090	32.9358
1170	30.8547
1012	45.6522
1053	38.8414
1230	42.439
1171	46.5414
1637	46.0599
11763	10.0145
5520	35
2728	40.7991
1243	41.1102
2694	38.3073
1029	41.2051
1946	35.149
1132	35.689
1131	36.6932
1058	32.3251
1029	44.0233
1111	40.054
1181	48.2642
1283	42.3227
1525	38.9508
1440	41.9444
1144	41.2587
1382	42.8365
1037	39.4407
1122	49.287
1227	44.9063
2206	47.5975
1146	41.0122
1690	44.7337
2063	37.7605
1140	37.5439
1136	49.7359
1429	39.888
3374	38.0261
1456	42.9945
1014	46.0552
1182	37.4788
1163	41.1866
1072	43.0037
1756	44.0205
1141	38.475
1171	47.1392
2232	37.0072
1051	37.393
1341	39.299
1030	38.835
1039	42.1559
1202	44.9251
1383	45.2639
2709	51.7165
1277	37.2749
13079	16.5915
3713	40.6141
3341	37.5337
4197	37.2409
4059	45.7748
3195	44.2879
2922	46.8172
12513	14.9924
5564	42.128
12001	24.7063
19524	17.7781
2200	60.5909
1262	61.0143
4465	51.1086
2291	35.0502
1189	60.6392
2060	60.7282
1832	61.0808
2529	60.3796
1029	62.1963
2198	55.141
1849	55.4354
5891	57.9868
1146	52.356
1076	61.3383
1227	61.0432
2670	60.6367
1900	61.1579
1747	60.7327
2549	51.1965
3197	37.9731
1019	61.3346
1156	61.5052
2103	62.1018
3622	60.381
1375	59.9273
3913	57.3473
2536	60.7256
2046	56.5982
4436	35.798
4381	61.7439
1208	31.3742
2060	28.4466
2795	60.8587
1445	60.9689
1863	60.8159
6237	39.8429
1487	56.6913
1696	61.1439
1117	62.3993
1083	60.2031
3503	38.4813
5281	39.2918
1227	35.3708
1219	40.6071
1577	60.7483
1286	61.4308
1014	61.144
1391	61.0352
8007	60.7843
1294	59.9691
3157	60.7856
2438	60.5824
3806	60.4572
1133	61.6946
1806	61.9601
2793	61.7257
2510	61.3147
2431	59.3172
1776	60.9797
2470	59.4737
3156	59.981
9341	59.7474
1218	42.9392
2516	59.1812
2796	35.5866
3227	39.2005
2822	59.7803
3209	61.9508
4820	29.9585
2928	61.3046
6062	57.2253
1086	37.1087
2325	60.3441
2108	58.3017
3044	61.5309
1219	62.5103
3009	61.3493
4081	50.3798
3277	60.5737
1225	43.7551
3553	60.3152
4378	59.6848
1586	63.367
2611	33.0908
1048	60.8779
4273	57.641
2794	29.4918
2860	61.1538
2914	40.906
2644	37.8215
1209	31.5964
3970	40.2267
5772	35.0139
4289	39.1233
7314	60.7055
3818	30.1991
4701	61.1572
4182	57.078
2577	61.6608
3268	40.4223
3402	58.8183
3737	59.3792
4135	33.2527
3302	60.7511
4933	60.9568
2216	30.2347
2425	59.5052
4150	53.494
3574	60.9121
5952	40.3394
1153	34.6054
15417	60.8614
14503	44.4667
13416	57.7967
13501	29.2571
13455	20.1709
12368	12.3302
18299	20.4164
14098	37.1329
1021	28.6974
6936	41.1188
1395	39.7133
2020	47.9208
27456	20.5966
1127	46.2289
1003	20.339
1097	40.2917
1185	37.1308
2820	35.6738
3924	38.2773
1058	29.6786
2665	41.0131
1163	21.8401
2008	48.6056
1126	40.5861
1343	36.6344
1714	39.4399
1152	21.7882
1232	40.0974
1004	52.8884
2088	34.2912
1432	28.0028
1132	33.3039
1140	23.6842
1330	36.391
1123	24.1318
1334	24.7376
1006	32.8032
1346	40.3418
1036	34.8456
1178	44.0577
1404	33.9031
1153	40.2428
1571	37.492
2266	19.0644
1001	34.1658
1504	32.5133
1160	45.6897
12681	12.1363
1148	54.7909
1315	31.0266
3806	33.8939
1214	26.6886
1099	33.03
1052	30.9886
1112	31.1151
1184	42.5676
3463	40.0809
1310	22.6718
2090	46.3636
1025	38.1463
1508	18.3024
1956	31.6973
1337	19.6709
8346	35.4781
2076	39.9326
14687	17.5257
3162	35.2941
2330	35.7082
1135	37.6211
1086	37.9374
1045	45.5502
1540	17.2078
1013	24.2843
1114	37.702
1063	20.3198
2006	20.1396
1380	32.1739
1115	31.3004
1013	38.4995
1061	32.5165
1436	31.337
1144	36.2762
1178	49.1511
1163	44.712
1974	42.2492
1010	40.7921
12027	16.4713
1893	38.7216
1063	31.7968
3089	32.2111
1259	21.7633
2511	38.9088
1155	35.5844
2017	45.8602
1107	28.8166
1446	34.4398
1020	54.5098
1195	24.1841
1038	49.0366
1138	55.1845
1154	44.1941
1163	55.804
1078	29.6846
1262	35.7369
1928	40.612
1040	43.1731
1710	45.6725
1071	34.5472
3458	33.69
1162	45.611
2576	31.4829
1123	50.2226
1136	52.9049
1552	52.6418
2390	47.1967
1105	47.9638
1277	35.0039
1088	37.6838
4183	35.5486
1272	46.6981
1051	52.236
1998	34.7848
1416	46.2571
1234	37.1151
1189	12.6997
1078	35.8071
4163	39.2025
1594	40.3388
1025	21.6585
2905	35.6282
1001	48.6513
1062	33.9925
1029	36.7347
2354	43.9252
1732	37.067
11985	10.9387
3650	43.7808
2999	28.8429
3553	29.8902
3100	30.5806
11951	10.9531
1147	29.381
1159	29.9396
2849	35.3457
1926	40.6023
1190	37.9832
1206	33.4163
1050	29.7143
1126	28.1528
1366	47.9502
1157	34.0536
1051	39.6765
1416	36.6525
2697	31.4423
1165	35.5365
1014	31.2623
2636	48.824
1044	41.1877
1181	33.9543
1200	51.5
1171	40.4782
1900	31.8947
3159	28.7749
2043	37.0044
2744	36.0787
1070	39.1589
1130	35.2212
1945	38.2519
1533	30.3979
2575	28.5049
1475	33.7627
1175	45.9574
1199	24.02
2059	33.0257
2390	44.1841
1123	32.057
1118	34.347
1986	38.7714
1038	42.6782
1162	42.4269
1586	33.4174
1067	35.0515
1962	39.0928
1052	39.924
1114	48.2944
2304	40.408
1090	36.5138
1005	35.0249
1062	36.629
1033	40.5615
2668	35.6447
1195	34.2259
1415	56.1131
11743	16.6738
1466	33.8336
5323	41.1234
1416	37.8531
1719	39.6742
1035	48.9855
1432	34.7765
1198	51.0017
1054	3.79507
1082	35.2126
1297	33.1534
1374	35.5167
1001	16.8831
1270	36.5354
1229	45.891
1020	29.2157
1030	36.7961
2005	33.7656
1081	34.3201
1391	36.4486
1502	38.9481
1567	40.3957
1042	45.5854
1072	38.806
3681	32.8715
1280	29.2969
1047	38.5864
1007	34.7567
1222	37.3159
2185	34.6911
14006	16.9427
1190	32.8571
3950	47.3165
1030	42.7184
11126	10.2373
1173	47.9966
1373	30.5171
3708	32.6321
1063	41.2041
1179	31.3825
2027	37.8885
1161	49.1817
1308	32.9511
2383	47.0835
1247	39.6151
1006	46.4215
1059	37.1105
1490	36.8456
4295	36.2515
1231	35.987
1205	30.7884
1074	40.3166
2617	28.4677
1518	34.5191
1294	31.5301
2570	33.9689
2491	37.9767
2991	37.3454
1140	33.5965
1120	40.9821
1208	38.9901
1134	42.1517
1124	45.3737
1610	34.2857
1225	38.5306
1347	37.1938
1223	39.2478
1018	56.2868
1084	42.5277
3477	36.3819
1194	33.0821
1263	47.5851
1076	42.3792
12354	9.04161
2033	35.9075
1167	37.7035
3080	35.8442
1504	38.8298
1130	31.5929
2733	31.9063
1344	41.1458
2783	45.8139
1047	54.1547
1139	40.2985
1240	38.629
1251	42.446
11569	7.64111
1103	22.5748
1328	49.9247
1150	37.913
13906	15.8637
2984	44.6046
1027	48.296
1258	32.194
1926	19.5742
1550	24.6452
1025	44
1304	43.0215
1160	50.2586
1075	42.8837
1302	34.1782
12399	13.0333
1075	29.5814
2081	41.2302
2033	38.4653
2791	37.0118
2521	32.4871
1139	43.7226
1905	31.5486
1262	30.8241
2344	32.4659
2626	32.559
1168	44.4349
1241	46.8171
1117	30.6177
3864	33.8509
1158	36.0104
1521	54.6351
1029	25.1701
1412	38.9518
2903	29.1078
2227	45.6219
1133	35.0397
5182	34.6198
1293	44.4702
2541	48.4455
4225	33.1361
2105	47.7435
1608	40.6095
1035	31.6908
1025	34.7317
1264	39.8734
14199	22.6424
1131	28.382
1611	35.568
1278	34.82
1976	36.5385
1041	42.2671
1872	33.9744
1056	52.3674
1728	47.6273
1263	20.5859
1043	42.5695
2394	53.7176
12002	8.79853
1826	52.4096
2588	52.898
1076	35.9665
1109	28.404
1263	36.6587
1001	33.8661
1219	32.8138
2881	43.7348
12632	12.3496
1374	39.1557
1882	42.7205
2190	44.2009
1581	42.8843
1117	40.0179
2092	39.8662
1299	37.9523
1754	32.2691
1035	31.401
1097	30.9936
4188	30.5874
1035	33.43
2547	43.0703
1098	39.1621
2352	48.7245
2884	40.4993
1157	33.7079
2447	22.1087
1289	41.505
1132	36.5724
544	16.9118
4377	41.1012
13317	19.6891
1352	44.6006
1110	49.5495
14983	18.0471
1135	30.3084
1026	27.0955
1785	36.7507
1236	40.1294
1132	33.8339
2487	37.4749
1200	44.9167
1225	36.3265
1005	33.6318
1159	50.9922
1076	32.4349
1304	38.4969
1231	40.2924
12856	15.697
1064	32.0489
1090	33.3028
1468	33.4469
1079	50.4171
1103	37.262
1998	35.2853
1045	38.5646
1253	45.3312
1144	47.465
6076	41.1784
2438	44.0935
3073	42.1738
1011	30.366
1277	30.6186
1231	38.6677
1210	35.2893
11958	18.6904
1843	43.2447
2462	43.6637
1022	40.998
2369	34.6138
2030	32.4631
1872	39.0491
1008	35.119
1116	44.2652
1484	44.0027
1761	41.6241
1126	36.1456
2555	30.7241
1012	30.5336
1966	34.6897
1246	38.8443
1119	26.6309
1933	52.6643
3490	52.6648
1775	42.8732
1148	35.5401
2647	33.8119
2010	37.4129
2937	56.7926
1119	57.7301
1062	43.9736
3807	36.5642
1538	31.4044
2382	32.4517
1077	27.3909
5360	52.0709
1048	41.9847
2379	29.7604
1022	38.8454
1234	44.3274
1333	41.4104
15522	21.6918
1975	36.9114
3196	43.617
1903	40.0946
2858	30.5108
1022	29.3542
2790	32.7957
1178	49.7453
1287	47.0862
1369	37.5457
1114	43.088
1041	38.6167
1094	40.4022
1734	39.9654
1315	40.3042
12459	13.8294
1026	34.1131
1006	40.5567
1304	30.9049
1105	50.4072
1031	44.3259
1185	31.73
1105	35.9276
1173	31.0315
1142	31.3485
1311	39.2067
1356	37.4631
1924	40.4886
1080	37.6852
1088	34.0074
1179	32.9092
1271	29.583
5465	41.72
1005	42.0896
1377	41.2491
3201	32.115
4370	47.643
1118	38.6404
1066	40.4315
1186	36.0877
1125	34.4
1004	36.1554
1278	55.8685
1235	34.4939
1202	48.5857
1108	47.0217
1347	48.4039
2795	47.0841
1233	48.1752
1139	50.3951
12654	16.8879
1339	33.5325
1139	33.8016
11220	7.959
1049	37.2736
1203	46.4672
1070	32.6168
3434	35.265
1249	43.2346
1377	34.0595
2421	31.8463
1266	37.2038
2922	39.3908
1039	34.36
1193	37.3009
1203	37.3234
1156	60.1211
4815	40.1246
4888	36.1498
1408	35.4403
12095	12.7491
1197	51.0443
1411	34.0184
1045	42.0096
1154	38.0416
2105	39.0499
1901	36.0337
1154	47.0537
2187	39.5976
3716	47.605
2248	18.4609
1770	35.4237
2574	37.296
1151	36.4031
2911	28.6843
1685	53.5905
1118	42.7549
1192	49.3289
12536	19.089
1053	40.9307
1422	36.9902
1188	38.5522
1461	31.6222
1107	55.4652
2556	30.1252
1323	30.3855
11807	16.5072
1023	44.3793
2787	44.8152
1088	45.2206
1166	36.8782
1087	34.2226
1212	55.6106
13256	18.3238
5189	33.8794
2736	40.2412
1126	32.5933
1083	39.1505
1053	36.2773
2520	37.2619
1854	52.589
1285	35.642
1063	40.1693
1224	49.3464
1205	34.9378
1069	39.5697
1379	37.926
1032	40.3101
1140	34.8246
3284	43.6054
1015	27.4877
2328	53.9519
1260	47.3016
1116	46.3262
1492	46.7828
1179	49.7031
2788	33.3572
1070	32.7103
1016	28.5433
1929	33.4889
1961	35.0331
1185	36.6245
1117	49.6867
1800	49.3333
2385	36.478
12142	12.8315
2064	49.1279
1018	46.2672
1209	45.823
2434	35.6204
1124	55.1601
2688	32.6637
1995	31.5789
1163	37.8332
1274	33.6735
1917	36.0459
1103	41.7044
1186	27.8246
2124	33.3804
1462	43.844
1115	31.3004
1169	43.1993
1532	36.0313
1089	30.2112
3858	52.9808
1224	44.3627
1129	38.6182
1332	38.7387
1464	33.3333
2517	42.5904
1988	45.3722
1148	40.8537
